sentences,bias,subjectivity,vader,flesch-kincaid
question : i am really having a strange problem with mplayer . the problem is that when i use xv acceleration the video will play slowly . the video does not appear to be choppy . i have verified that i have updated my ati drivers to 3d acceleration via fglrxinfo . also xvinfo shows my adapter being listed . the machine has been restarted as well . can anyone please tell me what is going on ? also to add to my question glxgears runs between **unknown** fps **unknown** : /etc/x11/xorg . conf question : i am really having a strange problem with mplayer . the problem is that when i use xv acceleration the video will play slowly . the video does not appear to be choppy . i have verified that i have updated my ati drivers to 3d acceleration via fglrxinfo . also xvinfo shows my adapter being listed . the machine has been restarted as well . can anyone please tell me what is going on ? also to add to my question glxgears runs between **unknown** fps - is it with all video files ? what about a different video player yes all files . vlc will work perfectly so its just mplayer ? hmm ... yeah it is the strangest thing now something i will notice about vlc is that sometimes the sound will turn off intermittently what is your default sound audio device in mplayer > preferences > audio ? if i can get that problem out of the way  then i will integrate vlc with mozilla,0.00654057713,0.4067,0.5697,4.0
can anyone recommend any good games for me to play on linux ? what sort of game do you like ? any type at all  i really dont mind rts  mmo  fps  3rd person  really anything i dont mind urbanterror and penumbra are great native fps ( penumbra isn't free but the demo is ) even 2d games are fine . something with a plot and a story would be nice . or frets on fire :),0.22099469409,0.545,0.9187,5.2
"""can someone tell me the two values on the audio tab of """" gstreamer-properties """". please  it 's 20 secs work  saves me houres . default output plugin -> autodetect  default input plugin -> alsa thank you ! gst and xine are different backends . you probably want to install libxine-extracodecs if you don't have it installed .""",0.26540233946,0.6,0.7959,6.0
how can i change the clock format on the ubuntu desktop ( gnome) ? right click on it set time and style and preferences all from that menu no  i mean change the style of what appears : instead of jul 3  i'd want 3 jul 2006,-0.21334850249,0.6116,-0.2263,7.2
"""jux :d thanks guys  writing that up now it will show all files and folders in and below the folder you specify the find command on its own finds everything  i suggest you use that press alt+f2 and run : metacity -- replace forgot to mention  xfce4 .... i tried """" xfwm4 -- replace """" but its still coming back with no window menus . googling only turns up stuff for the panels . my 3 yr old got hold of my keyboard so im *guessing* some sort of key-combo to show / hide .?""",-0.17509144142,0.48,-0.1901,6.8
imho  open solaris far surpasses most linux distributions not for desktop use ! hi | rider **unknown** i hapen to be useing open solaris as my prinary desktop operating system for about three weeks now and have to **unknown** disagree with you on that one .,-0.34819447618,0.6167,-0.4389,11.5
considering how many people hated it in 11.04 they kept it why ? it 's a retarded ui  i like being able to customize my panel as does most of the populus i figure which is why you use gnome-panel yea i like being able to compiz cube tried won't work with unity at least not here i lose my titlebars thats compiz crashing ... so what do you want to use instead of unity ? thats the core bit of info we need . yea it is because i've fiddled with this machine sooo much as a test .. make a new user . see if the classic desktop is unity  or the old one i guess ...,0.08334193484,0.4371,-0.4023,5.2
"""i have a xp box set up to be the home for my printer  my wife 's vista machine found the printer without issue but on hardy when i go to system settings > printers > add > add printer > smb shared printer then hit the """" scan """" button to scan the network i only see the hardy machine . but if i go to remote places from the """" system menu """" i can see all 3 machines ( the xp box  vista box and this box ) what am i doing wrong ? tips on setting up a wind ows hosted printer using the graphical tool ? is your hardy box on the same samba workgroup as the windows ones ? can you specify ip instead of name and get it to work that way ? i haven't tried that if you have one of those linksys routers  they usually print out a list of machines and ips on their status page never used that type . does it have a web interface ? you could also try to list the name instead of the ip""",0.25047824094,0.495,0.9409,6.8
i got a new 500gb ( lacie mobile disk ) external hard drive . it 's pre-formatted to fat32 . it tells me to format it to ntfs to optimise for windows . if i'm going to store data on it from ubuntu and windows  what 's the best partition type ? :) cause redmond are bags locally or to another computer ? to a usb hard drive,0.46169116504,0.4197,0.8645,3.7
hey all  i have a dell inspiron e1505 laptop and running hardy . i am only getting audio output from one side . it doesn't matter what output i use . any suggestions ? hydrogen thanks for your help  perhaps you could go 6 feet under and spare us from your problems **unknown** all  i have a dell inspiron e1505 laptop and running hardy . i am only getting audio output from one side . it doesn't matter what output i use . any suggestions ? are you testing through the laptop speakers ? its with any audio output device including laptop speakers and in the mixer it looks like both sides are turned up ? yes both sides are locked with one another . it might be worth having a look with alsamixer from the terminal .. and hitting e a few times,0.16449089596,0.5,0.935,5.6
the music player that comes with ubuntu ( hoary ) can't play mp3 files because it 's missing a plugin .. what do i do about that ? install gstreamer 0.8 -mad you could try running zsnes under wine ? yeah that 's a real good idea >_>,-0.32579008625,0.65,-0.4011,1.7
"""hello  can someone tell me how to get """" theme """" option in system -- > preferences  dont have it ? there is a theme tab in system  preferences  appearance don't know if that 's what you're looking for tnx""",0.06948962249,0.0,0.2732,7.6
actually xchat was default on one of the very early ubuntu releases well  everything before dapper in ancient heroic history some of us have been around that long  believe it or not :),0.05469923626,0.558,0.4973,15.8
**unknown** you don't have an internet connection ever ? even with the line connected ? anyone know why i don't have network-admin on my distro ? what distro ? system -> preferences -> network configuration maybe ? link ? nevermind its not even installed conky ? might be  however this is a small thin bar,-0.1552409135,0.6167,0.0,6.0
