sentence	bias_score	assertive_verb_count	assertive_verb_prop	bias_count	bias_prop	coherence_marker_count	coherence_marker_prop	degree_modifier_count	degree_modifier_prop	factive_verb_count	factive_verb_prop	flesch-kincaid_grade_level	hedge_word_count	hedge_word_prop	implicative_verb_count	implicative_verb_prop	liwc_3rd_person_pronoum_count	liwc_3rd_person_pronoun_prop	liwc_achievement_word_count	liwc_achievement_word_prop	liwc_adverb_count	liwc_adverb_prop	liwc_auxiliary_verb_count	liwc_auxiliary_verb_prop	liwc_causation_word_count	liwc_causation_word_prop	liwc_certainty_word_count	liwc_certainty_word_prop	liwc_conjunction_count	liwc_conjunction_prop	liwc_discrepency_word_count	liwc_discrepency_word_prop	liwc_preposition_count	liwc_preposition_prop	liwc_tentative_word_count	liwc_tentative_word_prop	liwc_work_word_count	liwc_work_word_prop	modality	mood	opinion_count	opinion_prop	subjective_strong_count	subjective_strong_prop	subjective_weak_count	subjective_weak_prop	subjectivity_score	unique_word_count	vader_composite_sentiment	word_count
"hey guys ... hoping someone can help me with vsftp quickly ... i have a friend that needs to send a friend of hers a large movie ( about 150mb ) email cant handle that obviously ... i set up an ftp server ( vsftpd) , i have edited the . conf to allow for anonymous login as well as anonymous write ... however when i try to write a file to the ftp server it doesnt work ... any ideas ? what errors are you getting i'm using internet explorer in windows ... i get the error : "" an error occured copying a file to the ftp server . make sure you have permission to put files on the server . 553 could not create file "" you hane annonyoms login , but can annonymus put files on your site ? i do have anonymous login , but cant put files on the site do know how to use putty ? lol yes i am sshed in now looking at my config"	0.2395387016	0	0	0	0	1	0.006	0	0	0	0	4.8	0	0	0	0	1	0.006	1	0.006	6	0.0361	14	0.0843	4	0.0241	0	0	7	0.0422	3	0.0181	20	0.1205	2	0.012	0	0	0.4621	conditional	0	0	0	0	0	0	0.6035	102	0.9115	166
edd will turn up here soon too , btw should we rename this chan #gnome-hackers ? :) around ? what 's going on about desktop files ? around ? directly ? ross is here you need to go out of the sleepy mode dude **unknown** should be 1.1 . x since it 's a gnome part , right ?	0.2389860179	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	7	0.1429	5	0.102	1	0.0204	1	0.0204	0	0	3	0.0612	9	0.1837	0	0	0	0	0.4643	indicative	0	0	0	0	0	0	0.6339	46	0.6072	49
having trouble installing ubuntu 11.10 from a usb stick on an asus u46e i get the initial menu to try or install , then the screen blanks it should have been easy i have how did you install ? from cdrom or usb ? how did you boot it from usb ? special kernel settings ?	0.2326623014	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	1	0.0196	2	0.0392	7	0.1373	2	0.0392	0	0	5	0.098	1	0.0196	5	0.098	2	0.0392	0	0	0.35	indicative	0	0	0	0	0	0	0.4012	38	0.594	51
8 days to sydney ! bring a roll mat do i need to bring a sleeping bag ? i don't mind kipping on the floor for one night ok , will bring one then nah , the mattress is yours :) i'll buy you a beer :)	0.231506786	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	4	0.0889	0	0	0	0	1	0.0222	1	0.0222	4	0.0889	0	0	0	0	0.75	imperative	0	0	0	0	0	0	0.8333	34	0.7959	45
"zeroconf was also developed by apple ( was called **unknown** . they do occasionally do something beyond sell fancy hardware "" fancy hardware ""? more of "" fancy software ""... i can buy hardware twice better than apple 's for the same price you know . anyway , we got offtopic . ubuntu support questions here only , basically . - well , i came here 30m ago to ask a question , but ended up having to answer it myself :) that happens , unfortunately . though you feel the best when you figure it out yourself don't you ? - when it turns out to be easy , yes - try it"	0.2312355109	0	0	0	0	1	0.0097	0	0	0	0	6	0	0	0	0	1	0.0097	3	0.0291	10	0.0971	8	0.0777	0	0	0	0	5	0.0485	0	0	11	0.1068	0	0	0	0	0.4	conditional	0	0	0	0	0	0	0.5712	77	0.9629	103
should/can pc users the image ubuntu- 12.04 **unknown** . iso ? or is it only for mac ? its fine for pcs ok , thanks . whats the difference between ubuntu- 12.04 **unknown** . iso and ubuntu- 12.04 **unknown** . iso then ? more language packs and a bit more i suppose thanks for the info . only me who is missing an i386 release on http://cdimage.ubuntu.com/releases/12.04/release/ ? may take a few minutes , it 's been like 5 mins since release , after all	0.2290372092	0	0	0	0	1	0.0137	0	0	0	0	5.6	0	0	0	0	0	0	0	0	2	0.0274	5	0.0685	1	0.0137	1	0.0137	4	0.0548	0	0	7	0.0959	3	0.0411	0	0	0.5682	indicative	0	0	0	0	0	0	0.4885	53	0.8767	73
i just added a second usb printer but not sure what the uri should read - can anyone help with usb printers ? firefox localhost : 631 firefox ? yes firefox localhost : 631 firefox http://localhost:631 cups has a web based interface i was setting it up under the printer configuration thanks !	0.2246095775	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0.0204	4	0.0816	1	0.0204	0	0	1	0.0204	1	0.0204	3	0.0612	0	0	1	0.0204	0.3125	conditional	0	0	0	0	0	0	0.363	39	0.8795	49
"anyone running ubuntu from a usb stick ? i've used the usb-creator-gtk but every time i boot it still asks if i want to install or try - rather than just going straight into "" trying "" and using it like a real disc :( you can do a ' full ' nirmal install to a usb if itsa big enough be sure grub installs to the mbr of the usb id reccomend a 16+gb flash . lubuntu can go on a 4gb .. barely you guys are killing me ... i'm going to get my slackware 3.6 floppies and sulk in the corner with my beloved 1.2 . 13 kernel . cp/m all the way !"	0.2193970112	0	0	0	0	1	0.0089	0	0	0	0	4	0	0	0	0	0	0	2	0.0179	3	0.0268	6	0.0536	2	0.0179	2	0.0179	6	0.0536	4	0.0357	11	0.0982	4	0.0357	0	0	0.3152	conditional	0	0	0	0	0	0	0.5377	86	0.4199	112
i don't believe apt does support rsync i think i was thinking of ssh heh :) kinnison just called me -- apparently , inspiration has struck regarding grub-install and xfs can you call him ?	0.2152628073	0	0	0	0	0	0	0	0	0	0	11.8	0	0	0	0	1	0.0294	0	0	2	0.0588	5	0.1471	0	0	0	0	1	0.0294	0	0	1	0.0294	1	0.0294	0	0	0.25	indicative	0	0	0	0	0	0	0.7833	32	0.7579	34
if i add user or make a new profile for a person on my ubuntu laptop do the drivers and packages i have installed work on the new profile ? drivers would yes thankyou .... and the packages ( such as flash and mp3 etc) ? any packages , will apply to all users as well ( that 's both system wide installed stuff )	0.2131783434	0	0	0	0	1	0.0161	0	0	0	0	5.2	0	0	0	0	0	0	0	0	2	0.0323	4	0.0645	1	0.0161	1	0.0161	7	0.1129	2	0.0323	6	0.0968	3	0.0484	0	0	0.2833	conditional	0	0	0	0	0	0	0.4523	46	0.6322	62
is kamion around ? ok thanks ubuntu6 has a few nasty bugs we want fixed i am building a test release right now any eta on new images ? i think there will be soon new images with the new x cool .. just clearing out some spare drives so i can do a number of installs x on **unknown** is safe no probs uk rsync is your friend i sugget to use rsync rsync will fix the iso rsync won't bring back the directory inode that 's not completely true ... esp since it 's 8pm here	0.2049664804	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	9	0.0947	10	0.1053	2	0.0211	2	0.0211	1	0.0105	1	0.0105	8	0.0842	2	0.0211	1	0.0105	0.4712	conditional	0	0	0	0	0	0	0.45	77	0.7488	95
i believe the problem is with the wifi on/off switch but i haven't found a fix yet 02:00 . 0 network controller : broadcom corporation bcm4311 802.11 b/g wlan ( rev 01 ) subsystem : hewlett-packard company bcm4311 802.11 b/g wireless lan controller flags : bus master , fast **unknown** , latency 0 , irq 16 memory at d6000000 ( 32-bit , **unknown** ) [ **unknown** ] capabilities : [ 40 ] power management version 2 capabilities : [ 58 ] msi : enable- count=1/1 maskable- 64bit- capabilities : [ d0 ] express legacy **unknown** , msi 00 capabilities : [ 100 ] advanced error reporting capabilities : [ **unknown** ] virtual channel pastebin ! gotcha won't happen again compat-wireless download and compile gr33n700h do what now ? download latest compat-wireless and compile ok , is that in the software center or internet search ? internet http://linuxwireless.org/en/users/download/ i downloaded **unknown** 3.5 -1 . tar . bz2 but how do i install it ... thats not the lastest version o you need the 3.6 ok looking for it i don't see 3.6 1 sec i get the link thanks . ignore me thats the right one now extract with tar zxvf compat-wireless* the 3.5 one ? yes so i type tar zxvf compat-wireless* into terminal ?	0.2037279158	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0.0051	6	0.0308	8	0.041	1	0.0051	0	0	7	0.0359	1	0.0051	6	0.0308	1	0.0051	1	0.0051	0.652	indicative	0	0	0	0	0	0	0.6731	131	0.8443	195
! torrent | aceking ooops thank you :)	0.2015392097	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	indicative	0	0	0	0	0	0	1	7	0.6996	7
"is everybody doing a fresh install since everybody is downloading iso . people don't have faith on dist-upgrade o_o or some people want to start all over because the system is all cluttered with stuff from experimenting . that sounds like a fair reason but yeah , i do agree that i would prefer a fresh install even if it wasn't cluttered . the reason is if something doesn't work or something goes weird , i can always rule out some bug caused by the upgrade . but if you make lot of changes in /etc and other places then ? do you use etckeeper ? no , i'm actually very noob and just learning linux , and i've already messed with many things . also , i personalized it in many ways and i just wrote a notepad with things i did , so i can always redo them . again another reason is just in case some packages break so i won't have to worry about that and rule that possibility out . rather than just bumping into a problem and then some captain obvious telling me "" have you done a fresh install ?"" in that case , that is indeed the best approach . we have all been there but keep in mind i have no detailed technical reasons to give you because i'm just learning linux . :) as i said we have all been there . even i used to sit years ago with the live cd . mess up , wipe out , reinstall . somehow that cycle is very fast in linux -- totally scary in windows"	0.2007746257	0	0	0	0	5	0.0193	0	0	0	0	6.8	0	0	0	0	1	0.0039	1	0.0039	20	0.0772	26	0.1004	7	0.027	8	0.0309	22	0.0849	6	0.0232	29	0.112	11	0.0425	0	0	0.2687	conditional	0	0	0	0	0	0	0.5884	148	0.6862	259
"just added one now cool . thanks . ever so much easier to script the rsync this way ... -) question from right field . for **unknown** , is there a particular tool typically used to generate the detached signatures , or is gpg typically scripted directly ? have to say i'm not sure , mdz would be your man wimp ! -) what 's the problem ? hangs after the "" please wait "" first reboot after an **unknown** using the warty preview iso for amd64 i've tried various things , including turning off the menu hiding , installing the grub from sid , etc . same machine with a different disk boots amd64 sid happily depends where you're rsyncing from ... if you rsync all of **unknown** , it should be fine , since the changed filenames are only symlinks to constant filenames in . pool i've got an rsync going from the "" old "" place after seeing the filenames there hadn't changed and the md5sums match the ones in the new place ... but i suspect i'll rename everything and **unknown** the rsync at some point interesting . i'll poke at that once this rsync finishes unfortunately we didn't get the cdimage layout totally settled before the preview release , which would've been the ideal point to do it yeah , i '"	0.2004974906	0	0	0	0	1	0.0046	0	0	0	0	7.2	0	0	0	0	0	0	2	0.0092	9	0.0415	13	0.0599	6	0.0276	4	0.0184	6	0.0276	4	0.0184	23	0.106	6	0.0276	0	0	0.3343	conditional	0	0	0	0	0	0	0.552	146	0.8693	217
thinkt510 : tnx w4sp : for some odd reason many systems i put ubuntu on got this corrupted square mouse pointer at first boot , after a reboot it dissapears something like this : https://answers.launchpad.net/ubuntu/+source/xserver-xorg-video-ati/+question/144040 ! cn | kk_ w4sp : im just reading alot of websites saying that enabling swcursor : true would fix this mouse problem ... im not trying to mess with xorg if i dont need once root has done it edit your copy of xorg . conf . auto as desired ( **unknown** issue ) and what else you've got . when you have finished editing it put in ton /etc/x11/ as xorg . conf . make sure file permission is rw for root and r for group and others . the reason for my suggestion is that xorg runs configuration settings during runtime and automatically , as you are not satisfied with this you need to averride the settings manually with your wcursre requirements . auto-generating xorg . conf will not address your issue as it is the same as the autogenerated settings . im not sure im gonna mess with xorg yet , im more interested in understanding why ubuntu boots this cursor problem once a day .. further , if you have not done soe make yourself familiar with methods to boot into cli mode . sure , it is your decision as you are the root admin .	0.1992956619	0	0	0	0	2	0.0092	0	0	0	0	9.5	0	0	0	0	0	0	2	0.0092	3	0.0138	19	0.0872	3	0.0138	1	0.0046	13	0.0596	5	0.0229	27	0.1239	4	0.0183	0	0	0.3466	conditional	0	0	0	0	0	0	0.5297	135	0.8973	218
hello i just send my review thanks -) well , i read it now and there 's so much mispelling :-( and there seems to be a bug in abi with color thanks for the report but in abiwork you don't make it easy for me to reply :( are you subscribed to the mailing list ? it 's was a bit long for a mail yes . do you want that i send the text as a mail i would like you to provide me with the info about x as i wrote in a previous email let me give you a link ' you will need to authenticate to read the archive subject : notes on how to debug x autodetection . i'm not under warty here ( it 's my good old debian) . i will try it today ...	0.1988124463	0	0	0	0	0	0	0	0	0	0	8.7	0	0	0	0	0	0	1	0.0072	9	0.0652	9	0.0652	2	0.0145	0	0	7	0.0507	3	0.0217	20	0.1449	1	0.0072	2	0.0145	0.2885	imperative	0	0	0	0	0	0	0.4667	86	0.7723	138
you'd usually use mysqlimport to add mysqldump data to a database . see http://dev.mysql.com/doc/refman/5.0/en/copying-databases.html i see php often has a limit on the size of files it will accept , to prevent denials of service	0.1969347118	0	0	0	0	0	0	0	0	0	0	10.7	0	0	0	0	0	0	0	0	2	0.0571	2	0.0571	1	0.0286	0	0	0	0	0	0	6	0.1714	2	0.0571	0	0	0.6833	conditional	0	0	0	0	0	0	0.25	30	0.4019	35
