sentences,bias,subjectivity,vader,flesch-kincaid
mr greenleaf. tom. how are you? you look well. i'm well thank you. far cry from new york. yes it is. marge good morning. unusual weather.,0.1080351364,0.7636,0.802,-1.0
thought you swore you'd never carry that thing again. yeah well i swore a lot of things.,0.39138981682,0.0,0.5106,1.7
ernie cole here just got himself elected mayor.  lost both his boys in the war.  kenny at anzio and willie at normandy. the war... mabel over there at the diner lost her husband max.  okinawa i believe.,0.41982477774,0.0,-0.8176,3.7
you're him! you're corvis! we fried your ass. you're dead man! good thing in a situation like this.,0.13144729958,0.5,-0.6458,2.1
... can i just say 'no' to your kind request and leave it at that? ... yes that's fine.  of course.  i... you know... of course... i'll just... be getting along then... nice to see you. the truth is...,0.12021552924,0.8,0.8957,0.1
go on jill. some of those kids you still know. i don't want to. why? why not? you know these kids from when you went to school here. it hasn't been that long. it's not that. what then? it's stupid. it's fun. i want to go home.  i don't like it here. oh jesus come on will you? don't mess this up anymore than it's already been messed up. join the other kids. do that and before you know it you'll be as happy as a goddamned clam.,0.00346424843,0.525,0.2769,0.1
heartwarming. really i feel weepy. you wanted to know what happened after the line-up i'm telling you. oh come on verbal. who do you think you're talking to? you really expect me to believe he retired? for a woman? bullshit. he was using her. he loved her. sure. and i'm supposed to believe that hitting the taxi service wasn't his idea,0.77264662036,0.5222,0.5364,3.3
"""that's a shame bobby.  a real shame. and that's not the half of it mr. arkadin... """"arkady"""" right mr. arkady. and that's not the half of it. i got your money and i go into this little grocery store in this hicktown to get something to eat and then... well it gets <u>robbed</u>! ...and let me guess.  this robber -- he gets your money. no. two of them. two robbers. and they <u>both</u> get nailed... get shot by the old lady. the old lady? with a <u>shotgun</u>!  she kills <u>both</u> of 'em and... and the money in my bag gets all shredded to bloody pieces. not one bill is left alive.  i mean what are the odds?""",-0.34217624298,0.3688,-0.9459,0.9
shut up!  they got wind of something they don't like! oh shit!,1.38235367275,0.8,0.3999,2.1
she ever pull down her shades? sure but then i just pull out the photos.,1.12957228122,0.5889,0.1655,0.1
what's going to happen to dolores? i don't know. will the police do anything to her? it's too late for that.  she can't drive the bus anymore.  the school board saw to that right off. she'll move away. there's talk of that. someplace where no one knows her.  someplace strange and new.,0.32422049475,0.4351,-0.5204,1.7
this was myra's idea wasn't it? get me out of the office for a few days until-- it has nothing to do with-- i never do field work and even if i did <u>maine</u> to look at a tooth of a <u>dinosaur</u> who bit somebody couldn't you dream up something-- <u>kelly</u>-- <u>i</u> <u>am</u> <u>not</u> <u>going</u> <u>to</u> <u>maine</u>.  that's ridiculous.,-0.37481560832,0.55,-0.5007,12.2
richter!  call from cohaagen. this is richter sir...i've got them pinned down.,0.51557556463,0.2889,0.0,2.5
we don't have to run. oh yes we do!,-0.01178252482,0.0,0.4574,-2.2
who's that? patrick verona   random skid. that's pat verona? the one who was gone for a year? i heard he was doing porn movies. i'm sure he's completely incapable of doing anything that interesting. he always look so block e?,0.29488047103,0.5722,-0.5565,3.3
what's goin' on? great question!! in the east... the far east... when a person is sentenced to death... they're sent to a place where they can't escape... never knowing when an executioner will step up behind them and fire a bullet into the back of their head... it could be days... weeks... or even years after the death sentence has been pronounced... this uncertainty adds an exquisite element of torture to the situation don't you think? it's been a pleasure talking to you.,-0.19188702425,0.69,-0.709,2.9
i'll call. three sixes. is that any good?,0.49297899093,0.6,0.4404,0.5
you don't believe in suicide. it's not suicide if you're already dead. two... okay i'll kill you when you change i swear to god in jesus christ's name. thank you son.,0.09902272359,0.45,0.357,2.5
nothing.  there was...i thought i saw something. is it gone?,-0.170820825,0.0,0.0,2.9
you found something? yes. on the texas border. some kind of experiment. something they excavated was brought there in tanker trucks. what? i'm not sure. a virus -- -- you saw this experiment? what did it look like?,0.30584508528,0.8944,0.6367,2.9
we're going to draw a little bit of everybody's blood. what are you going to do?  drink it? watching norris in there... gave me the idea that maybe every part of you bastards is a whole.  every piece of you is self-sufficient an animal unto itself.  when a man bleeds it's just tissue.  but blood from one of you things won't obey. it's a newly formed individual with a built-in desire to protect its own life.  when attacked your blood will try and survive -- and crawl away from a hot needle say.,-0.09411647441,0.6008,0.2047,4.8
mr. abraham... abrams... abrams.  yes.  how are you today? i'm fine. good.    you ever been inside a hospital? yes. ah.  how did they treat you?,0.44282216863,0.55,0.907,2.9
incredible... these are the same coordinates before the ship disappeared... this this happened? this isn't some kind of hoax? i wouldn't bring you here on a hoax. houston confirms the telemetry and i.d. codes. it's the event horizon. she's come back.,-0.41037032944,0.4812,-0.6305,4.1
forgive me i've called you out and you should have been resting. i'm fine. you're injured. it's nothing. still someone must attend you.  your wife should not have let you out. i'm not married. oh. this is the top.,0.31556183642,0.4167,0.25,2.5
i think we've burned off enough fuel. we may be lighter enough to hover. just barely. can you land? no. the right skid's broken. if i try to set it down she'll crash. i have to stay in a hoverwhile you jump off.  hey carjack. we gotta hide the girl. give her your dress. my name is no longer carjack. will you please get that through your fucking head?,-0.11242729742,0.4464,-0.8385,0.9
something wrong with you marvosa? it's just...catching up with me you know? well why don't you sit this one and get some rest...you look like shit. cut to int tubbs' apartment - night,-0.32824063009,0.85,-0.6767,0.9
hi mom. hi telly. where you been?,-0.0417122,0.0,0.0,1.3
what in god's name...? i think it's hawkins. where the hell is his body? there's no sign of it.,-0.11724453101,0.0,-0.7998,-1.0
every oil tanker and super- tanker and super-duper-tanker in the ocean is controlled. totally by computers. computers to tell them where to go how much oil to take on where to deliver it. they ain't got captains? yes but they don't really need them. it's just a throw- back to some sentimental sea- faring baloney.,0.56079717751,0.4694,0.5819,4.4
"""how's the investigation going? taken anyone in for """"formal questioning?"""" 0h no. informal conversations mostly. what's that stoli? yeah. no finlandia as usual. fucking dump. too true. you know bateman-people tend to reveal so much more about themselves when they're in a relaxed setting don't you think?""",0.38826149233,0.54,0.482,4.8
ay yi yi!  the rangers are going to be crushed! don't lose hope yet alpha!,0.10734079131,0.1,-0.5892,1.7
is there anything you do know? i know you're a pussy.  i know that.,0.13576649205,0.0,0.0,0.1
don't count it...it's all there. count it. hey c'mon - no bullshit - friends.,-0.32394821328,0.0,-0.4404,-1.0
margo these aren't seed pods. what are they? they're eggs.,1.35108945463,0.0,0.0,2.9
then swede and i split with the package and meet you back at the rendezvous. and then...,-0.170820825,0.0,0.0,5.2
what?! pro! release the rope!,-0.0417122,0.0,0.0,1.7
then these are all new owners? that's right. but that means that most of the valley's been sold in the last few months. if that's what it says. can i check one of these volumes out? sir this is not a lending library it's the hall of records. well then how about a ruler? a ruler? the print's pretty fine. i forgot my glasses. i'd like to be able to read across.,0.39869023738,0.4727,0.924,1.7
fucking a. worse since she talked to who?,0.82072838619,0.6,-0.5233,4.1
can i help you? i'm walter peck.  i represent the environmental protection agency third district. great!  how's it going? are you peter venkman? yes i'm doctor venkman.,-0.25070974106,0.375,0.8842,3.7
